Country Name,Country Code,Indicator Name,Indicator Code,2014
"Iran, Islamic Rep.",IRN,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.71153833
"Iran, Islamic Rep.",IRN,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.15267993
"Iran, Islamic Rep.",IRN,Value-added from Capital in GTAP10P3COD,gtap10VACapital,289355.3036
"Iran, Islamic Rep.",IRN,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,42049.12564
"Iran, Islamic Rep.",IRN,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,103.8439515
"Iran, Islamic Rep.",IRN,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,81.95222945
Ireland,IRL,Annual wage for skilled female workers (US$ Dollars),w_F_skl,3893323.859
Ireland,IRL,Annual wage for skilled male workers (US$ Dollars),w_M_skl,5126436.516
Ireland,IRL,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,2606231.667
Ireland,IRL,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,3584869.652
Ireland,IRL,Labor volume for skilled females (millions),v_F_skl,430820.6204
Ireland,IRL,Labor volume for skilled males (millions),v_M_skl,622687.5259
Ireland,IRL,Labor volume for unskilled females (millions),v_F_nsk,199163.4284
Ireland,IRL,Labor volume for unskilled male (millions),v_M_nsk,1012248.425
Ireland,IRL,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.331370354
Ireland,IRL,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.032341143
Ireland,IRL,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.33967625
Ireland,IRL,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.29661225
Ireland,IRL,Value-added from Capital in GTAP10P3COD,gtap10VACapital,127248.277
Ireland,IRL,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,78459.49693
Ireland,IRL,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,97.43989286
Ireland,IRL,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,92.73844166
Israel,ISR,Annual wage for skilled female workers (US$ Dollars),w_F_skl,2556812.512
Israel,ISR,Annual wage for skilled male workers (US$ Dollars),w_M_skl,3013652.074
Israel,ISR,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,1602528.664
Israel,ISR,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,2396740.055
Israel,ISR,Labor volume for skilled females (millions),v_F_skl,707530.5595
Israel,ISR,Labor volume for skilled males (millions),v_M_skl,1018875.292
Israel,ISR,Labor volume for unskilled females (millions),v_F_nsk,329268.6893
Israel,ISR,Labor volume for unskilled male (millions),v_M_nsk,1749807.459
Israel,ISR,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.424876906
Israel,ISR,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.07164754
Israel,ISR,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.13152432
Israel,ISR,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.37195124
Israel,ISR,Value-added from Capital in GTAP10P3COD,gtap10VACapital,74321.3022
Israel,ISR,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,154982.2266
Israel,ISR,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,103.8439515
Israel,ISR,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,81.95222945
Italy,ITA,Annual wage for skilled female workers (US$ Dollars),w_F_skl,2535475.916
Italy,ITA,Annual wage for skilled male workers (US$ Dollars),w_M_skl,3393189.293
Italy,ITA,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,1696815.407
Italy,ITA,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,2366122.335
Italy,ITA,Labor volume for skilled females (millions),v_F_skl,4436757.639
Italy,ITA,Labor volume for skilled males (millions),v_M_skl,6516649.166
Italy,ITA,Labor volume for unskilled females (millions),v_F_nsk,2267750.029
Italy,ITA,Labor volume for unskilled male (millions),v_M_nsk,12195156.17
Italy,ITA,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.2962617
Italy,ITA,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.017276873
Italy,ITA,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.42525376
Italy,ITA,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.26120767
Italy,ITA,Value-added from Capital in GTAP10P3COD,gtap10VACapital,989878.8593
Italy,ITA,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,545548.6927
Italy,ITA,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,97.43989286
Italy,ITA,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,92.73844166
Jamaica,JAM,Annual wage for skilled female workers (US$ Dollars),w_F_skl,478094.701
Jamaica,JAM,Annual wage for skilled male workers (US$ Dollars),w_M_skl,498805.9462
Jamaica,JAM,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,259410.2694
Jamaica,JAM,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,311627.3585
Jamaica,JAM,Labor volume for skilled females (millions),v_F_skl,239231.7765
Jamaica,JAM,Labor volume for skilled males (millions),v_M_skl,337896.5692
Jamaica,JAM,Labor volume for unskilled females (millions),v_F_nsk,142762.6699
Jamaica,JAM,Labor volume for unskilled male (millions),v_M_nsk,700421.9844
Jamaica,JAM,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.413341354
Jamaica,JAM,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.069041015
Jamaica,JAM,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.30829796
Jamaica,JAM,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.20931967
Jamaica,JAM,Value-added from Capital in GTAP10P3COD,gtap10VACapital,4795.725133
Jamaica,JAM,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,5966.051244
Jamaica,JAM,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,120.2765389
Jamaica,JAM,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,103.2034361
Japan,JPN,Annual wage for skilled female workers (US$ Dollars),w_F_skl,3034028.969
Japan,JPN,Annual wage for skilled male workers (US$ Dollars),w_M_skl,2977025.996
Japan,JPN,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,1730865.437
Japan,JPN,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,1871925.281
Japan,JPN,Labor volume for skilled females (millions),v_F_skl,11175520.68
Japan,JPN,Labor volume for skilled males (millions),v_M_skl,17166700.75
Japan,JPN,Labor volume for unskilled females (millions),v_F_nsk,5732906.696
Japan,JPN,Labor volume for unskilled male (millions),v_M_nsk,32114197.87
Japan,JPN,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.327300216
Japan,JPN,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.028275844
Japan,JPN,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.35482051
Japan,JPN,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.28960343
Japan,JPN,Value-added from Capital in GTAP10P3COD,gtap10VACapital,1734306.29
Japan,JPN,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,1679982.969
Japan,JPN,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,113.7834354
Japan,JPN,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,102.3465006
Jordan,JOR,Annual wage for skilled female workers (US$ Dollars),w_F_skl,537417.8299
Jordan,JOR,Annual wage for skilled male workers (US$ Dollars),w_M_skl,563886.3911
Jordan,JOR,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,415500.2536
Jordan,JOR,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,505330.1195
Jordan,JOR,Labor volume for skilled females (millions),v_F_skl,259400.1769
Jordan,JOR,Labor volume for skilled males (millions),v_M_skl,462928.0866
Jordan,JOR,Labor volume for unskilled females (millions),v_F_nsk,114037.9866
Jordan,JOR,Labor volume for unskilled male (millions),v_M_nsk,1366662.75
Jordan,JOR,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,3.91988275
Jordan,JOR,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,3.518489685
Jordan,JOR,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.88805446
Jordan,JOR,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,43.6735731
Jordan,JOR,Value-added from Capital in GTAP10P3COD,gtap10VACapital,19531.80014
Jordan,JOR,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,9693.105212
Jordan,JOR,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,84.18746537
Jordan,JOR,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,72.56385452
Kazakhstan,KAZ,Annual wage for skilled female workers (US$ Dollars),w_F_skl,464557.2403
Kazakhstan,KAZ,Annual wage for skilled male workers (US$ Dollars),w_M_skl,619313.8528
Kazakhstan,KAZ,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,310060.1039
Kazakhstan,KAZ,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,431694.505
Kazakhstan,KAZ,Labor volume for skilled females (millions),v_F_skl,1452107.771
Kazakhstan,KAZ,Labor volume for skilled males (millions),v_M_skl,2246861.167
Kazakhstan,KAZ,Labor volume for unskilled females (millions),v_F_nsk,681572.7721
Kazakhstan,KAZ,Labor volume for unskilled male (millions),v_M_nsk,4669647.291
Kazakhstan,KAZ,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.341146343
Kazakhstan,KAZ,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.037298615
Kazakhstan,KAZ,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.31306161
Kazakhstan,KAZ,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.30849343
Kazakhstan,KAZ,Value-added from Capital in GTAP10P3COD,gtap10VACapital,99636.29436
Kazakhstan,KAZ,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,100693.2195
Kazakhstan,KAZ,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,97.43989286
Kazakhstan,KAZ,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,92.73844166
Kenya,KEN,Annual wage for skilled female workers (US$ Dollars),w_F_skl,236130.4775
Kenya,KEN,Annual wage for skilled male workers (US$ Dollars),w_M_skl,328684.4842
Kenya,KEN,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,153556.1133
Kenya,KEN,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,185200.3035
Kenya,KEN,Labor volume for skilled females (millions),v_F_skl,2012750.937
Kenya,KEN,Labor volume for skilled males (millions),v_M_skl,2877401.737
Kenya,KEN,Labor volume for unskilled females (millions),v_F_nsk,6417249.985
Kenya,KEN,Labor volume for unskilled male (millions),v_M_nsk,6466851.341
Kenya,KEN,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,7.872682919
Kenya,KEN,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,13.05111124
Kenya,KEN,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,21.8465824
Kenya,KEN,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,22.22962344
Kenya,KEN,Value-added from Capital in GTAP10P3COD,gtap10VACapital,30237.68667
Kenya,KEN,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,27309.55118
Kenya,KEN,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,95.78660549
Kenya,KEN,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,116.1189002
"Korea, Rep.",KOR,Annual wage for skilled female workers (US$ Dollars),w_F_skl,3830081.972
"Korea, Rep.",KOR,Annual wage for skilled male workers (US$ Dollars),w_M_skl,3718504.354
"Korea, Rep.",KOR,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,2196750.499
"Korea, Rep.",KOR,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,2365075.585
"Korea, Rep.",KOR,Labor volume for skilled females (millions),v_F_skl,4690306.014
"Korea, Rep.",KOR,Labor volume for skilled males (millions),v_M_skl,7147761.158
"Korea, Rep.",KOR,Labor volume for unskilled females (millions),v_F_nsk,2232615.05
"Korea, Rep.",KOR,Labor volume for unskilled male (millions),v_M_nsk,13042858.78
"Korea, Rep.",KOR,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.31045666
"Korea, Rep.",KOR,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.026349314
"Korea, Rep.",KOR,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.38931357
"Korea, Rep.",KOR,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.27388045
"Korea, Rep.",KOR,Value-added from Capital in GTAP10P3COD,gtap10VACapital,608671.7432
"Korea, Rep.",KOR,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,554201.4518
"Korea, Rep.",KOR,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,113.7834354
"Korea, Rep.",KOR,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,102.3465006
Kuwait,KWT,Annual wage for skilled female workers (US$ Dollars),w_F_skl,261348.6553
Kuwait,KWT,Annual wage for skilled male workers (US$ Dollars),w_M_skl,313228.7793
Kuwait,KWT,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,163622.1356
Kuwait,KWT,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,247399.0432
Kuwait,KWT,Labor volume for skilled females (millions),v_F_skl,434825.2575
Kuwait,KWT,Labor volume for skilled males (millions),v_M_skl,588963.0677
Kuwait,KWT,Labor volume for unskilled females (millions),v_F_nsk,174279.498
Kuwait,KWT,Labor volume for unskilled male (millions),v_M_nsk,1019687.177
Kuwait,KWT,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.244161816
Kuwait,KWT,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.006021052
Kuwait,KWT,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.51654164
Kuwait,KWT,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.23327549
Kuwait,KWT,Value-added from Capital in GTAP10P3COD,gtap10VACapital,108256.7635
Kuwait,KWT,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,17645.46073
